CustomerKey,GeographyKey,CustomerLabel,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CustomerType,CompanyName
883,693,11882,NULL,Patrick,L,Stewart,0,1959-03-12,M,NULL,M,patrick27@adventure-works.com,60000.00,4,3,Bachelors,Professional,1,0,2880 Ponderosa Dr.,NULL,115-555-0181,2003-08-21,Person,NULL
884,597,11883,NULL,Hannah,C,Anderson,0,1959-08-14,M,NULL,F,hannah9@adventure-works.com,70000.00,5,5,Graduate Degree,Professional,1,3,5622 Geary,NULL,819-555-0146,2003-08-25,Person,NULL
885,577,11884,NULL,Latoya,S,Shen,0,1959-04-26,M,NULL,F,latoya2@adventure-works.com,80000.00,5,0,Graduate Degree,Professional,1,0,2328 Sand View Way,NULL,390-555-0186,2003-08-21,Person,NULL
886,445,11885,NULL,Kurt,NULL,Sharma,0,1959-09-25,M,NULL,M,kurt9@adventure-works.com,80000.00,2,0,Graduate Degree,Professional,1,0,4461 Centennial Way,NULL,146-555-0179,2002-04-30,Person,NULL
887,547,11886,NULL,Katelyn,NULL,Parker,0,1958-01-20,M,NULL,F,katelyn30@adventure-works.com,60000.00,3,2,Bachelors,Professional,1,1,7111 Concord Ct.,NULL,451-555-0135,2002-04-30,Person,NULL
888,619,11887,NULL,Joseph,NULL,White,0,1958-04-05,M,NULL,M,joseph19@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,8656 Lakespring Place,NULL,149-555-0116,2003-11-29,Person,NULL
889,467,11888,NULL,Aaron,N,Ross,0,1958-12-22,M,NULL,M,aaron3@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,2111 Ringing Dr,NULL,175-555-0139,2003-09-19,Person,NULL
890,537,11889,NULL,Blake,NULL,Patterson,0,1958-05-28,S,NULL,M,blake58@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,8129 Golden Rain,NULL,473-555-0194,2003-08-27,Person,NULL
891,584,11890,NULL,Whitney,NULL,Lopez,0,1958-11-15,M,NULL,F,whitney15@adventure-works.com,70000.00,5,4,Graduate Degree,Professional,1,1,3098 Eastgate Ave,NULL,307-555-0113,2003-09-30,Person,NULL
892,430,11891,NULL,Jamie,E,Liang,0,1958-09-17,M,NULL,F,jamie20@adventure-works.com,70000.00,5,4,Graduate Degree,Professional,1,2,3213 Glenside Dr,NULL,138-555-0111,2003-09-08,Person,NULL
893,679,11892,NULL,Julio,M,Ortega,0,1969-10-08,M,NULL,M,julio23@adventure-works.com,90000.00,1,0,Graduate Degree,Management,1,0,1681 Via Estrella,NULL,1 (11) 500 555-0180,2002-03-07,Person,NULL
894,558,11893,NULL,Orlando,J,Carlson,0,1969-02-09,M,NULL,M,orlando18@adventure-works.com,90000.00,2,0,Graduate Degree,Management,1,0,761 Orchard View Ave.,NULL,1 (11) 500 555-0111,2002-03-03,Person,NULL
895,492,11894,NULL,Ann,NULL,Gonzalez,0,1969-05-04,M,NULL,F,ann23@adventure-works.com,100000.00,1,0,Graduate Degree,Management,1,0,4166 Deercreek Ln.,NULL,1 (11) 500 555-0118,2002-03-25,Person,NULL
896,487,11895,NULL,Dustin,NULL,Chander,0,1969-07-21,M,NULL,M,dustin16@adventure-works.com,100000.00,1,0,Graduate Degree,Management,1,0,5553 Cash Avenue,NULL,1 (11) 500 555-0196,2002-03-15,Person,NULL
897,553,11896,NULL,Frank,NULL,Carlson,0,1969-11-18,M,NULL,M,frank26@adventure-works.com,100000.00,1,0,Graduate Degree,Management,1,0,8851 Northridge Dr.,NULL,1 (11) 500 555-0160,2002-03-04,Person,NULL
898,697,11897,NULL,Orlando,I,Ashe,0,1968-11-28,S,NULL,M,orlando5@adventure-works.com,60000.00,2,2,Bachelors,Professional,0,1,9478 Rheem Dr.,NULL,1 (11) 500 555-0184,2002-03-02,Person,NULL
899,596,11898,NULL,Angela,T,Henderson,0,1970-07-03,M,NULL,F,angela7@adventure-works.com,80000.00,4,4,Graduate Degree,Management,1,1,9377 Ash Lane,NULL,1 (11) 500 555-0118,2002-03-17,Person,NULL
900,510,11899,NULL,Brenda,NULL,Perez,0,1970-09-16,S,NULL,F,brenda25@adventure-works.com,80000.00,4,4,Graduate Degree,Management,1,1,9935 San Carlos Avenue,NULL,1 (11) 500 555-0181,2002-03-07,Person,NULL
901,518,11900,NULL,Byron,NULL,Carlson,0,1970-03-07,S,NULL,M,byron12@adventure-works.com,90000.00,2,0,Bachelors,Professional,1,0,4002 Fawn Glen Circle,NULL,1 (11) 500 555-0115,2002-03-24,Person,NULL
902,473,11901,NULL,Stacy,NULL,Alvarez,0,1968-02-19,S,NULL,F,stacy6@adventure-works.com,60000.00,2,2,Bachelors,Professional,0,1,3917 Catalpa Court,NULL,1 (11) 500 555-0171,2002-03-13,Person,NULL
903,655,11902,NULL,Drew,NULL,Pal,0,1967-03-18,M,NULL,M,drew13@adventure-works.com,70000.00,5,5,Bachelors,Professional,1,3,8991 Olivera,NULL,1 (11) 500 555-0151,2003-08-25,Person,NULL
904,599,11903,NULL,Kate,L,Raji,0,1969-04-27,S,NULL,F,kate18@adventure-works.com,110000.00,1,0,Graduate Degree,Management,1,0,1225 Santa Lucia,NULL,1 (11) 500 555-0124,2002-03-24,Person,NULL
905,632,11904,NULL,Kaylee,NULL,Cook,0,1969-11-09,S,NULL,F,kaylee18@adventure-works.com,110000.00,1,0,Graduate Degree,Management,1,1,5742 Curtis Drive,NULL,1 (11) 500 555-0188,2002-03-20,Person,NULL
906,493,11905,NULL,Isaiah,NULL,Ramirez,0,1969-06-16,S,NULL,M,isaiah6@adventure-works.com,110000.00,1,0,Graduate Degree,Management,1,1,1069 Central Blvd.,NULL,1 (11) 500 555-0177,2002-03-01,Person,NULL
907,596,11906,NULL,Gabriella,NULL,Sanders,0,1967-02-18,M,NULL,F,gabriella1@adventure-works.com,80000.00,5,5,Graduate Degree,Management,1,3,4938 Nightingale Drive,NULL,1 (11) 500 555-0115,2002-03-13,Person,NULL
908,706,11907,NULL,Sarah,NULL,Garcia,0,1967-09-08,S,NULL,F,sarah18@adventure-works.com,80000.00,5,5,Graduate Degree,Management,1,3,9481 Laguna Street,NULL,1 (11) 500 555-0145,2002-03-31,Person,NULL
909,697,11908,NULL,Rafael,A,Tang,0,1966-07-11,S,NULL,M,rafael27@adventure-works.com,80000.00,5,5,Graduate Degree,Management,1,3,8839 Leonard Dr,NULL,1 (11) 500 555-0157,2002-03-22,Person,NULL
910,680,11909,NULL,Nichole,M,She,0,1966-02-10,M,NULL,F,nichole0@adventure-works.com,80000.00,5,5,Graduate Degree,Management,0,3,7484 Roundtree Drive,NULL,1 (11) 500 555-0168,2002-03-23,Person,NULL
911,634,11910,NULL,Jaclyn,F,Zheng,0,1966-06-12,M,NULL,F,jaclyn21@adventure-works.com,80000.00,5,5,Graduate Degree,Management,1,3,7413 Alpine Drive,NULL,1 (11) 500 555-0117,2002-04-11,Person,NULL
912,632,11911,NULL,Rachael,D,Kapoor,0,1966-11-16,M,NULL,F,rachael1@adventure-works.com,80000.00,5,5,Graduate Degree,Management,1,3,4159 Bayshore Rd.,NULL,1 (11) 500 555-0149,2003-12-03,Person,NULL
913,561,11912,NULL,Rachael,NULL,Sai,0,1965-12-17,S,NULL,F,rachael5@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,1,5108 Heights Avenue,NULL,1 (11) 500 555-0196,2002-04-29,Person,NULL
914,692,11913,Ms.,Rebecca,A.,Robinson,0,1965-06-11,M,NULL,F,rebecca3@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,1,1861 Chinquapin Ct,NULL,648-555-0100,2004-06-05,Person,NULL
915,534,11914,NULL,Meagan,M,Rana,0,1968-05-08,S,NULL,F,meagan11@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,7867 F Mt Hood Circle,NULL,1 (11) 500 555-0118,2002-04-20,Person,NULL
916,534,11915,NULL,Philip,P,Carlson,0,1968-03-16,S,NULL,M,philip17@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,6672 Mt. Dias Blvd.,NULL,1 (11) 500 555-0110,2002-04-04,Person,NULL
917,568,11916,NULL,Joe,D,Rana,0,1965-09-07,S,NULL,M,joe14@adventure-works.com,70000.00,0,0,Bachelors,Professional,0,1,6339 E. 108th Street,NULL,1 (11) 500 555-0177,2002-04-03,Person,NULL
918,473,11917,NULL,Roy,R,Sanz,0,1965-10-22,S,NULL,M,roy40@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,5087 Valle Vista Avenue,NULL,1 (11) 500 555-0156,2002-04-29,Person,NULL
919,468,11918,NULL,Kaylee,L,Hill,0,1964-03-03,M,NULL,F,kaylee35@adventure-works.com,60000.00,3,3,Bachelors,Professional,1,2,8205 Soto St.,NULL,1 (11) 500 555-0131,2002-04-15,Person,NULL
920,680,11919,NULL,Warren,NULL,Andersen,0,1964-02-18,M,NULL,M,warren2@adventure-works.com,60000.00,4,4,Bachelors,Professional,1,2,7783 Limewood Pl,NULL,1 (11) 500 555-0181,2002-04-07,Person,NULL
921,596,11920,NULL,Adrienne,NULL,Gomez,0,1964-02-28,S,NULL,F,adrienne1@adventure-works.com,60000.00,4,4,Bachelors,Professional,1,3,4373 Sherry Circle,NULL,1 (11) 500 555-0149,2002-04-12,Person,NULL
922,471,11921,NULL,Gilbert,NULL,Zhu,0,1964-12-23,M,NULL,M,gilbert11@adventure-works.com,60000.00,4,4,Bachelors,Professional,1,3,2939 West Ct.,NULL,1 (11) 500 555-0127,2004-03-22,Person,NULL
923,701,11922,NULL,James,NULL,Davis,0,1968-08-20,S,NULL,M,james80@adventure-works.com,90000.00,4,4,Partial College,Skilled Manual,0,2,3704 Elliott Dr.,NULL,483-555-0135,2003-08-19,Person,NULL
924,516,11923,NULL,Sarah,NULL,Bryant,0,1979-10-23,M,NULL,F,sarah42@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,1,9855 Norse Ct.,NULL,197-555-0118,2003-08-16,Person,NULL
925,670,11924,NULL,Ian,C,Long,0,1979-10-25,S,NULL,M,ian50@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,1,2389 E Eagle Peak Rd.,NULL,212-555-0171,2002-04-28,Person,NULL
926,583,11925,NULL,Ashlee,NULL,Jai,0,1978-11-06,S,NULL,F,ashlee18@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,1,1,6468 Gatewood Court,NULL,547-555-0176,2002-04-11,Person,NULL
927,523,11926,NULL,Eduardo,NULL,Foster,0,1978-03-18,S,NULL,M,eduardo60@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,609 Power Ave.,NULL,522-555-0169,2003-11-05,Person,NULL
928,694,11927,NULL,Nicole,D,Murphy,0,1978-07-24,S,NULL,F,nicole32@adventure-works.com,40000.00,0,0,Partial College,Skilled Manual,0,1,7468 Franklin Canyon Road,NULL,373-555-0118,2004-07-12,Person,NULL
929,625,11928,NULL,Isabella,M,Morris,0,1978-09-07,M,NULL,F,isabella83@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,8487 Amador,NULL,693-555-0146,2003-12-02,Person,NULL
930,554,11929,NULL,Virginia,NULL,Gonzalez,0,1946-02-12,S,NULL,F,virginia21@adventure-works.com,30000.00,2,0,Partial College,Clerical,1,2,7566 Keller Ridge Dr.,NULL,1 (11) 500 555-0188,2002-04-16,Person,NULL
931,669,11930,NULL,Jaclyn,M,Nara,0,1947-05-04,M,NULL,F,jaclyn40@adventure-works.com,20000.00,4,0,High School,Skilled Manual,0,2,2121 Royal Ann Lane,NULL,1 (11) 500 555-0177,2002-04-16,Person,NULL
932,527,11931,NULL,Marcus,M,Adams,0,1978-11-13,S,NULL,M,marcus34@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,1,2,9246 Westminster Pl,NULL,687-555-0170,2003-08-20,Person,NULL
933,547,11932,NULL,Elizabeth,NULL,Coleman,0,1978-08-11,M,NULL,F,elizabeth35@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,0,2,7546 Gonzalez Ct.,NULL,400-555-0120,2003-10-31,Person,NULL
934,583,11933,NULL,Mathew,NULL,Rubio,0,1977-03-04,S,NULL,M,mathew17@adventure-works.com,40000.00,0,0,Partial High School,Clerical,0,2,9911 Northgate Road,NULL,430-555-0126,2002-04-15,Person,NULL
935,597,11934,NULL,Justin,L,Shan,0,1977-10-14,S,NULL,M,justin27@adventure-works.com,40000.00,0,0,Partial High School,Clerical,1,2,9377 Lightwood Drive,NULL,215-555-0113,2002-05-22,Person,NULL
936,500,11935,NULL,Jessica,NULL,Taylor,0,1977-11-19,S,NULL,F,jessica56@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,1,1,5843 Mountaire Pkwy.,NULL,144-555-0123,2003-12-08,Person,NULL
937,677,11936,NULL,Hunter,S,Clark,0,1977-04-11,M,NULL,M,hunter51@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,1,1,9001 Esperanza,NULL,121-555-0144,2003-10-07,Person,NULL
938,686,11937,NULL,Devin,NULL,Perez,0,1977-06-05,M,NULL,M,devin35@adventure-works.com,30000.00,0,0,Partial College,Skilled Manual,0,2,8510 G St.,NULL,500-555-0169,2002-05-01,Person,NULL
939,472,11938,NULL,Seth,D,Alexander,0,1977-09-21,M,NULL,M,seth67@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,3842 Algiers Dr.,NULL,178-555-0186,2003-09-08,Person,NULL
940,494,11939,NULL,Kevin,C,Washington,0,1977-06-22,S,NULL,M,kevin16@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,2,9105 Jacobsen Street,NULL,970-555-0114,2002-05-13,Person,NULL
941,707,11940,NULL,Tyler,E,Miller,0,1977-07-12,M,NULL,M,tyler11@adventure-works.com,100000.00,3,0,Bachelors,Management,1,3,9231 Brook Hollow Ct.,NULL,456-555-0191,2004-02-03,Person,NULL
942,573,11941,NULL,Adam,L,Roberts,0,1976-11-26,S,NULL,M,adam34@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,626 Redlands Way,NULL,868-555-0122,2004-02-08,Person,NULL
943,518,11942,NULL,George,L,Gonzalez,0,1949-06-13,M,NULL,M,george25@adventure-works.com,20000.00,2,1,Partial High School,Clerical,1,2,80 San Remo Ct,NULL,1 (11) 500 555-0181,2002-04-17,Person,NULL
944,568,11943,NULL,Dawn,E,Huang,0,1949-02-27,M,NULL,F,dawn7@adventure-works.com,20000.00,2,1,Partial High School,Clerical,1,2,1318 Ramer Ct.,NULL,1 (11) 500 555-0154,2002-04-20,Person,NULL
945,549,11944,NULL,Rachael,M,Rodriguez,0,1950-10-15,S,NULL,F,rachael18@adventure-works.com,30000.00,3,0,Partial College,Clerical,0,2,6335 Benita Way,NULL,1 (11) 500 555-0134,2002-04-21,Person,NULL
946,470,11945,NULL,Dennis,NULL,Huang,0,1980-09-11,M,NULL,M,dennis7@adventure-works.com,20000.00,0,0,Partial College,Skilled Manual,0,2,1901 Mitchell Canyon Court,NULL,183-555-0120,2002-05-01,Person,NULL
947,558,11946,NULL,Brandy,NULL,Saunders,0,1951-01-03,S,NULL,F,brandy6@adventure-works.com,30000.00,3,0,High School,Skilled Manual,1,2,3809 Lancelot Dr.,NULL,1 (11) 500 555-0143,2002-04-23,Person,NULL
948,679,11947,NULL,Jenny,R,Zheng,0,1951-10-22,S,NULL,F,jenny21@adventure-works.com,30000.00,3,0,High School,Skilled Manual,0,2,8268 Donald Dr,NULL,1 (11) 500 555-0162,2002-04-15,Person,NULL
949,554,11948,NULL,Tasha,E,Xu,0,1951-04-10,M,NULL,F,tasha5@adventure-works.com,30000.00,3,0,High School,Skilled Manual,1,2,2013 Filling Ave.,#3,1 (11) 500 555-0194,2004-03-09,Person,NULL
950,560,11949,NULL,Julia,W,Brooks,0,1980-11-05,S,NULL,F,julia63@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,1,2,1657 Morengo Ct.,NULL,845-555-0143,2004-01-17,Person,NULL
951,619,11950,NULL,Jordan,NULL,Carter,0,1979-09-10,M,NULL,F,jordan39@adventure-works.com,70000.00,0,0,Partial College,Skilled Manual,1,2,1127 Oak Street,NULL,609-555-0117,2003-08-21,Person,NULL
952,656,11951,NULL,Lacey,J,Huang,0,1952-08-06,M,NULL,F,lacey18@adventure-works.com,40000.00,2,0,Partial College,Skilled Manual,1,2,8762 Terrace,NULL,1 (11) 500 555-0121,2004-02-21,Person,NULL
953,632,11952,Ms.,Dorothy,B.,Robinson,0,1954-09-23,S,NULL,M,dorothy3@adventure-works.com,80000.00,2,0,Partial College,Skilled Manual,0,2,4693 Mills Dr.,NULL,423-555-0100,2002-04-07,Person,NULL
954,660,11953,NULL,Courtney,D,Wright,0,1975-09-04,S,NULL,F,courtney16@adventure-works.com,40000.00,0,0,High School,Skilled Manual,0,2,445 San Carlos Avenue,NULL,366-555-0162,2003-08-13,Person,NULL
955,633,11954,NULL,Joseph,M,Garcia,0,1975-08-17,M,NULL,M,joseph23@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,1220 Bradford Way,NULL,594-555-0120,2002-05-04,Person,NULL
956,633,11955,NULL,Gabriel,L,Green,0,1975-04-05,S,NULL,M,gabriel45@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,1,2,6991 Gloria Terr.,NULL,149-555-0162,2002-05-01,Person,NULL
957,430,11956,NULL,Alexandria,NULL,Sandberg,0,1974-09-03,S,NULL,F,alexandria27@adventure-works.com,40000.00,0,0,High School,Skilled Manual,1,2,844 Sol Street,NULL,998-555-0194,2002-05-03,Person,NULL
958,677,11957,NULL,Courtney,NULL,Hernandez,0,1973-08-12,S,NULL,F,courtney14@adventure-works.com,60000.00,0,0,Partial College,Skilled Manual,0,2,8426 Kendall Rd.,NULL,424-555-0199,2003-08-16,Person,NULL
959,442,11958,NULL,Dylan,D,Lal,0,1973-01-06,S,NULL,M,dylan28@adventure-works.com,70000.00,0,0,Partial College,Professional,1,2,6746 River Ash Court,NULL,844-555-0156,2003-12-18,Person,NULL
960,502,11959,NULL,Elizabeth,K,Davis,0,1973-04-07,S,NULL,F,elizabeth9@adventure-works.com,70000.00,0,0,Partial College,Professional,0,2,117 Esperanza Dr,NULL,884-555-0119,2003-09-24,Person,NULL
961,677,11960,NULL,Ana,NULL,Griffin,0,1973-07-03,S,NULL,F,ana19@adventure-works.com,70000.00,0,0,Partial College,Professional,0,2,6612 Concord,NULL,377-555-0180,2003-09-26,Person,NULL
962,584,11961,NULL,Anne,A,Alvarez,0,1973-06-24,S,NULL,F,anne5@adventure-works.com,70000.00,0,0,Partial College,Professional,1,2,6318 Merriewood Dr.,NULL,297-555-0150,2003-08-15,Person,NULL
963,582,11962,NULL,Alexandra,NULL,Roberts,0,1976-11-28,S,NULL,F,alexandra47@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,9024 Grant Street,NULL,685-555-0149,2004-02-12,Person,NULL
964,468,11963,NULL,Antonio,G,Patterson,0,1955-06-13,M,NULL,M,antonio10@adventure-works.com,80000.00,2,0,High School,Skilled Manual,0,2,2355 Regina Lane,NULL,1 (11) 500 555-0197,2002-04-24,Person,NULL
965,478,11964,Ms.,Sharon,NULL,Salavaria,0,1956-02-17,S,NULL,M,sharon4@adventure-works.com,70000.00,2,0,High School,Skilled Manual,0,2,5652 East View Place,NULL,109-555-0100,2002-04-16,Person,NULL
966,509,11965,NULL,Katie,B,She,0,1956-10-19,S,NULL,F,katie3@adventure-works.com,70000.00,2,0,High School,Skilled Manual,1,2,1174 Royal Ann Lane,NULL,1 (11) 500 555-0150,2003-08-14,Person,NULL
967,425,11966,NULL,Rafael,NULL,Black,0,1956-02-17,S,NULL,M,rafael44@adventure-works.com,70000.00,2,0,High School,Skilled Manual,1,2,1730 D Reliez Valley Ct.,NULL,1 (11) 500 555-0147,2004-05-04,Person,NULL
968,492,11967,NULL,Latasha,NULL,Munoz,0,1957-02-10,S,NULL,F,latasha7@adventure-works.com,80000.00,2,0,High School,Professional,1,2,4799 Buena Vista,NULL,1 (11) 500 555-0118,2002-04-25,Person,NULL
969,512,11968,NULL,Kelsey,G,Becker,0,1958-10-21,S,NULL,F,kelsey19@adventure-works.com,130000.00,0,1,Graduate Degree,Management,0,2,6577 La Canada,NULL,1 (11) 500 555-0135,2002-04-30,Person,NULL
970,531,11969,NULL,Randy,S,Xu,0,1958-07-25,S,NULL,M,randy14@adventure-works.com,130000.00,0,1,Graduate Degree,Management,0,2,2140 Clifford Court,NULL,1 (11) 500 555-0188,2002-04-21,Person,NULL
971,703,11970,NULL,Bailey,NULL,Collins,0,1973-11-16,S,NULL,F,bailey22@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,2578 Welle Road,# 118,968-555-0128,2003-11-26,Person,NULL
972,631,11971,NULL,Amanda,P,Adams,0,1973-09-03,S,NULL,F,amanda58@adventure-works.com,80000.00,0,0,Bachelors,Management,0,1,6730 Saddlehill Lane,NULL,592-555-0166,2003-10-17,Person,NULL
973,479,11972,NULL,Katherine,K,Williams,0,1974-03-23,M,NULL,F,katherine73@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,927 Live Oak Ave.,NULL,351-555-0197,2004-05-12,Person,NULL
974,678,11973,NULL,Caroline,NULL,Barnes,0,1974-02-03,S,NULL,F,caroline5@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,112 RaceCt,NULL,820-555-0119,2003-08-31,Person,NULL
975,584,11974,NULL,Randy,W,Sun,0,1974-02-07,S,NULL,M,randy15@adventure-works.com,60000.00,0,0,Partial College,Professional,0,2,8540 Ravenwood Dr.,NULL,156-555-0147,2004-05-02,Person,NULL
976,610,11975,NULL,Destiny,B,Garcia,0,1974-10-04,S,NULL,F,destiny16@adventure-works.com,60000.00,0,0,High School,Professional,0,2,1993 South Villa Way,NULL,928-555-0186,2004-01-18,Person,NULL
977,669,11976,NULL,Audrey,NULL,Ramos,0,1959-05-26,S,NULL,F,audrey19@adventure-works.com,120000.00,1,2,Bachelors,Management,0,3,598 Merry Drive,NULL,1 (11) 500 555-0176,2002-04-27,Person,NULL
978,518,11977,NULL,Bonnie,NULL,Jai,0,1959-05-23,M,NULL,F,bonnie17@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,3,2544 Ashley Way,NULL,1 (11) 500 555-0185,2002-05-04,Person,NULL
979,631,11978,NULL,Jackson,NULL,Washington,0,1966-10-22,M,NULL,M,jackson15@adventure-works.com,130000.00,0,1,Graduate Degree,Management,1,3,1374 Queens Road,NULL,644-555-0115,2003-08-07,Person,NULL
980,701,11979,NULL,Christopher,NULL,Johnson,0,1957-05-08,M,NULL,M,christopher25@adventure-works.com,80000.00,2,0,Partial High School,Skilled Manual,0,2,9234 Carmel Drive,NULL,130-555-0198,2003-08-18,Person,NULL
981,547,11980,NULL,Kimberly,NULL,Richardson,0,1957-12-18,S,NULL,F,kimberly13@adventure-works.com,60000.00,2,0,High School,Professional,0,2,7629 Bonanza,NULL,116-555-0182,2004-03-26,Person,NULL
982,627,11981,NULL,Alexandria,NULL,Howard,0,1957-02-03,S,NULL,F,alexandria33@adventure-works.com,60000.00,2,0,High School,Professional,0,2,341 Victory Lane,NULL,935-555-0120,2003-10-11,Person,NULL
983,688,11982,NULL,Alexandra,NULL,Foster,0,1957-04-04,S,NULL,F,alexandra37@adventure-works.com,60000.00,2,0,High School,Professional,1,2,6754 Pampered Ct.,# 19,278-555-0183,2004-02-18,Person,NULL
984,582,11983,NULL,Cheryl,NULL,Ortega,0,1957-02-27,M,NULL,F,cheryl24@adventure-works.com,70000.00,3,2,Partial College,Professional,1,0,6501 West Way,NULL,354-555-0177,2002-05-11,Person,NULL
985,671,11984,NULL,Alex,NULL,Campbell,0,1957-06-06,M,NULL,M,alex35@adventure-works.com,80000.00,2,1,Bachelors,Management,1,0,4164 Kenneth Ct.,NULL,376-555-0156,2003-08-19,Person,NULL
986,580,11985,NULL,Melanie,A,Hughes,0,1957-11-18,M,NULL,F,melanie27@adventure-works.com,80000.00,2,1,Bachelors,Management,0,1,2546 Crowe Place,NULL,909-555-0153,2003-08-31,Person,NULL
987,632,11986,NULL,Max,M,Alvarez,0,1963-07-24,S,NULL,M,max5@adventure-works.com,70000.00,0,0,Bachelors,Professional,1,1,4594 Rose Dr.,NULL,1 (11) 500 555-0124,2002-05-25,Person,NULL
988,697,11987,NULL,Diane,D,Vazquez,0,1967-11-27,M,NULL,F,diane19@adventure-works.com,90000.00,4,4,Bachelors,Professional,1,0,6772 Geraldine Dr.,NULL,1 (11) 500 555-0128,2003-12-19,Person,NULL
989,634,11988,NULL,Kathryn,NULL,Chapman,0,1962-08-20,S,NULL,F,kathryn14@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,4095 Minert Rd.,NULL,1 (11) 500 555-0127,2002-05-13,Person,NULL
990,637,11989,NULL,Kara,NULL,Anand,0,1962-03-28,S,NULL,F,kara20@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,1088 Ash Lane,NULL,1 (11) 500 555-0130,2002-05-06,Person,NULL
991,518,11990,NULL,Joanna,J,Vazquez,0,1962-07-15,S,NULL,F,joanna13@adventure-works.com,70000.00,1,0,Partial College,Skilled Manual,1,1,198 Edie Ct.,NULL,1 (11) 500 555-0182,2002-05-16,Person,NULL
992,512,11991,NULL,Frederick,NULL,Martinez,0,1962-08-10,M,NULL,M,frederick14@adventure-works.com,60000.00,1,0,Bachelors,Professional,1,1,3410 Hemlock Ave.,NULL,1 (11) 500 555-0142,2002-05-04,Person,NULL
993,596,11992,NULL,Tonya,NULL,Chande,0,1961-06-13,S,NULL,F,tonya14@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,1,1,4766 Palm Ave,NULL,1 (11) 500 555-0177,2002-05-20,Person,NULL
994,634,11993,NULL,Rosa,I,Wang,0,1961-03-19,S,NULL,F,rosa1@adventure-works.com,60000.00,1,0,Partial College,Skilled Manual,0,1,9135 Rockford Dr.,NULL,1 (11) 500 555-0178,2002-05-16,Person,NULL
995,561,11994,NULL,Leah,NULL,Hu,0,1966-10-22,S,NULL,F,leah16@adventure-works.com,110000.00,0,0,Graduate Degree,Management,0,3,1374 Queens Road,NULL,1 (11) 500 555-0191,2002-05-28,Person,NULL
